FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,FIGHT_WINNER,LOCAL,VISITOR,GENDER,YearMonth
12765,1404,Michael Bisping v CB Dollaway,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",Michael Bisping,Michael Bisping,CB Dollaway,male,2015-04
12769,1404,Alexis Davis v Sarah Kaufman,bantamweight,submission,2,187,3 Rnd (5-5-5),Jerin Valel,Armbar From Bottom,3,7,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",Alexis Davis,Alexis Davis,Sarah Kaufman,female,2015-04
12773,1404,Jessica Rakoczy v Valerie Letourneau,strawweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",Valerie Letourneau,Jessica Rakoczy,Valerie Letourneau,female,2015-04
12834,1410,Jake Ellenberger v Josh Koscheck,welterweight,submission,2,260,3 Rnd (5-5-5),Jerin Valel,North-South Choke,4,20,UFC 184: Rousey vs Zingano,2015-02-28,"Los Angeles, California, USA",Jake Ellenberger,Jake Ellenberger,Josh Koscheck,male,2015-02
12837,1410,Mark Munoz v Roan Carneiro,middleweight,submission,1,100,3 Rnd (5-5-5),Jerin Valel,Rear Naked Choke       Technical Submission,1,40,UFC 184: Rousey vs Zingano,2015-02-28,"Los Angeles, California, USA",Roan Carneiro,Mark Munoz,Roan Carneiro,male,2015-02
12840,1410,Derrick Lewis v Ruan Potts,heavyweight,kotko,2,198,3 Rnd (5-5-5),Jerin Valel,Punches to Head From Mount,3,18,UFC 184: Rousey vs Zingano,2015-02-28,"Los Angeles, California, USA",Derrick Lewis,Derrick Lewis,Ruan Potts,male,2015-02
12910,1417,Lyoto Machida v CB Dollaway,middleweight,kotko,1,62,5 Rnd (5-5-5-5-5),Jerin Valel,Kick to Body At Distance,1,2,UFC Fight Night: Machida vs Dollaway,2014-12-20,"Barueri, Sao Paulo, Brazil",Lyoto Machida,Lyoto Machida,CB Dollaway,male,2014-12
12913,1417,Elias Silverio v Rashid Magomedov,lightweight,kotko,3,297,3 Rnd (5-5-5),Jerin Valel,Punches to Head At Distance,4,57,UFC Fight Night: Machida vs Dollaway,2014-12-20,"Barueri, Sao Paulo, Brazil",Rashid Magomedov,Elias Silverio,Rashid Magomedov,male,2014-12
12918,1417,Darren Elkins v Hacran Dias,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Machida vs Dollaway,2014-12-20,"Barueri, Sao Paulo, Brazil",Hacran Dias,Darren Elkins,Hacran Dias,male,2014-12
13048,1429,Miesha Tate v Rin Nakai,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Hunt vs Nelson,2014-09-20,"Saitama, Japan",Miesha Tate,Miesha Tate,Rin Nakai,female,2014-09
13049,1429,Kiichi Kunimoto v Richard Walsh,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Jerin Valel,Decision - Split,5,0,UFC Fight Night: Hunt vs Nelson,2014-09-20,"Saitama, Japan",Kiichi Kunimoto,Kiichi Kunimoto,Richard Walsh,male,2014-09
13054,1429,Michinori Tanaka v Kyung Ho Kang,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Jerin Valel,Decision - Split,5,0,UFC Fight Night: Hunt vs Nelson,2014-09-20,"Saitama, Japan",Kyung Ho Kang,Michinori Tanaka,Kyung Ho Kang,male,2014-09
13057,1430,Antonio Silva v Andrei Arlovski,heavyweight,kotko,1,179,5 Rnd (5-5-5-5-5),Jerin Valel,Punch to Head At Distance,2,59,UFC Fight Night: Bigfoot vs Arlovski,2014-09-13,"Brasilia, Distrito Federal, Brazil",Andrei Arlovski,Antonio Silva,Andrei Arlovski,male,2014-09
13059,1430,Leonardo Santos v Efrain Escudero,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Bigfoot vs Arlovski,2014-09-13,"Brasilia, Distrito Federal, Brazil",Leonardo Santos,Leonardo Santos,Efrain Escudero,male,2014-09
13061,1430,Iuri Alcantara v Russell Doane,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Bigfoot vs Arlovski,2014-09-13,"Brasilia, Distrito Federal, Brazil",Iuri Alcantara,Iuri Alcantara,Russell Doane,male,2014-09
13191,1443,Demetrious Johnson v Ali Bagautinov,flyweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Jerin Valel,Decision,5,0,UFC 174: Johnson vs Bagautinov,2014-06-14,"Vancouver, British Columbia, Canada",Demetrious Johnson,Demetrious Johnson,Ali Bagautinov,male,2014-06
13197,1443,Valerie Letourneau v Elizabeth Phillips,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Jerin Valel,Decision - Split,5,0,UFC 174: Johnson vs Bagautinov,2014-06-14,"Vancouver, British Columbia, Canada",Valerie Letourneau,Valerie Letourneau,Elizabeth Phillips,female,2014-06
13201,1443,Jason Saggo v Josh Shockley,lightweight,kotko,1,297,3 Rnd (5-5-5),Jerin Valel,Punches to Head From Back Control,4,57,UFC 174: Johnson vs Bagautinov,2014-06-14,"Vancouver, British Columbia, Canada",Jason Saggo,Jason Saggo,Josh Shockley,male,2014-06
13338,1456,Sai Wang v Zhang Lipeng,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Jerin Valel,Decision - Split,5,0,UFC Fight Night: Kim vs Hathaway,2014-03-01,"Macau, China",Zhang Lipeng,Sai Wang,Zhang Lipeng,male,2014-03
13341,1456,Kazuki Tokudome v Yui Chul Nam,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Jerin Valel,Decision - Split,5,0,UFC Fight Night: Kim vs Hathaway,2014-03-01,"Macau, China",Yui Chul Nam,Kazuki Tokudome,Yui Chul Nam,male,2014-03
13344,1456,Jumabieke Tuerxun v Mark Eddiva,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Kim vs Hathaway,2014-03-01,"Macau, China",Mark Eddiva,Jumabieke Tuerxun,Mark Eddiva,male,2014-03
13624,1481,Roy Nelson v Stipe Miocic,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Stipe Miocic,Roy Nelson,Stipe Miocic,male,2013-06
13627,1481,Pat Barry v Shawn Jordan,heavyweight,kotko,1,59,3 Rnd (5-5-5),Jerin Valel,Punches to Head On Ground,0,59,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Shawn Jordan,Pat Barry,Shawn Jordan,male,2013-06
13632,1481,Mitch Clarke v John Maguire,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Mitch Clarke,Mitch Clarke,John Maguire,male,2013-06
14317,1543,Mark Munoz v Demian Maia,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Mark Munoz,Mark Munoz,Demian Maia,male,2011-06
14321,1543,Jesse Bongfeldt v Chris Weidman,middleweight,submission,1,294,3 Rnd (5-5-5),Jerin Valel,Guillotine Choke Standing,4,54,UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Chris Weidman,Jesse Bongfeldt,Chris Weidman,male,2011-06
14325,1543,Joey Beltran v Aaron Rosa,heavyweight,kotko,3,86,3 Rnd (5-5-5),Jerin Valel,Punches to Head On Ground,1,26,UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Joey Beltran,Joey Beltran,Aaron Rosa,male,2011-06
16228,1743,Piera Rodriguez v Sam Hughes,strawweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jerin Valel,Decision,5,0,UFC Fight Night: Grasso vs. Araujo,2022-10-15,"Las Vegas, Nevada, USA",Piera Rodriguez,Piera Rodriguez,Sam Hughes,female,2022-10
9733,1147,Vince Morales v Drako Rodriguez,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jeff Rexroad,Decision,5,0,UFC 265: Lewis vs. Gane,2021-08-07,"Houston, Texas, USA",Vince Morales,Vince Morales,Drako Rodriguez,male,2021-08
9736,1147,Manel Kape v Ode Osbourne,flyweight,kotko,1,284,3 Rnd (5-5-5),Jeff Rexroad,Flying Knee Head,4,44,UFC 265: Lewis vs. Gane,2021-08-07,"Houston, Texas, USA",Manel Kape,Manel Kape,Ode Osbourne,male,2021-08
9739,1147,Johnny Munoz v Jamey Simmons,bantamweight,submission,2,155,3 Rnd (5-5-5),Jeff Rexroad,Rear Naked Choke,2,35,UFC 265: Lewis vs. Gane,2021-08-07,"Houston, Texas, USA",Johnny Munoz,Johnny Munoz,Jamey Simmons,male,2021-08
9854,1157,Jordan Wright v Jamie Pickett,middleweight,kotko,1,64,3 Rnd (5-5-5),Jeff Rexroad,Knee to Head In Clinch,1,4,UFC 262: Oliveira vs. Chandler,2021-05-15,"Houston, Texas, USA",Jordan Wright,Jordan Wright,Jamie Pickett,male,2021-05
9855,1157,Andrea Lee v Antonina Shevchenko,flyweight,submission,2,292,3 Rnd (5-5-5),Jeff Rexroad,Triangle Armbar From Bottom Guard,4,52,UFC 262: Oliveira vs. Chandler,2021-05-15,"Houston, Texas, USA",Andrea Lee,Andrea Lee,Antonina Shevchenko,female,2021-05
9858,1157,Christos Giagos v Sean Soriano,lightweight,submission,2,59,3 Rnd (5-5-5),Jeff Rexroad,D&#039;Arce Choke On Ground,0,59,UFC 262: Oliveira vs. Chandler,2021-05-15,"Houston, Texas, USA",Christos Giagos,Christos Giagos,Sean Soriano,male,2021-05
10464,1212,Juan Adams v Justin Tafa,heavyweight,kotko,1,119,3 Rnd (5-5-5),Jeff Rexroad,Punch to Head In Clinch,1,59,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",Justin Tafa,Juan Adams,Justin Tafa,male,2020-02
10468,1212,Lauren Murphy v Andrea Lee,flyweight,decisionsplit,3,300,3 Rnd (5-5-5),Jeff Rexroad,Decision - Split,5,0,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",Lauren Murphy,Lauren Murphy,Andrea Lee,female,2020-02
10473,1212,Austin Lingo v Youssef Zalal,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jeff Rexroad,Decision,5,0,UFC 247: Jones vs. Reyes,2020-02-08,"Houston, Texas, USA",Youssef Zalal,Austin Lingo,Youssef Zalal,male,2020-02
14509,1560,CB Dollaway v Joe Doerksen,middleweight,submission,1,133,3 Rnd (5-5-5),Jeff Malott,Guillotine Choke From Bottom Guard,2,13,UFC 119: Mir vs Cro Cop,2010-09-25,"Indianapolis, Indiana, USA",CB Dollaway,CB Dollaway,Joe Doerksen,male,2010-09
14513,1560,TJ Grant v Julio Paulino,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jeff Malott,Decision,5,0,UFC 119: Mir vs Cro Cop,2010-09-25,"Indianapolis, Indiana, USA",TJ Grant,TJ Grant,Julio Paulino,male,2010-09
13507,1471,Gabriel Gonzaga v Shawn Jordan,heavyweight,kotko,1,93,3 Rnd (5-5-5),Jason Stafin,Punch to Head At Distance,1,33,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,"Houston, Texas, USA",Gabriel Gonzaga,Gabriel Gonzaga,Shawn Jordan,male,2013-10
13510,1471,Nate Marquardt v Hector Lombard,welterweight,kotko,1,108,3 Rnd (5-5-5),Jason Stafin,Punch to Head At Distance,1,48,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,"Houston, Texas, USA",Hector Lombard,Nate Marquardt,Hector Lombard,male,2013-10
13513,1471,TJ Waldburger v Adlan Amagov,welterweight,kotko,1,180,3 Rnd (5-5-5),Jason Stafin,Punch to Head In Clinch,3,0,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,"Houston, Texas, USA",Adlan Amagov,TJ Waldburger,Adlan Amagov,male,2013-10
10360,1203,Blagoy Ivanov v Augusto Sakai,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Jason McCoy,Decision - Split,5,0,UFC Fight Night: Woodley vs. Burns,2020-05-30,"Las Vegas, Nevada, USA",Augusto Sakai,Blagoy Ivanov,Augusto Sakai,male,2020-05
13941,1509,James Te Huna v Joey Beltran,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason McCoy,Decision,5,0,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",James Te Huna,James Te Huna,Joey Beltran,male,2012-07
13944,1509,TJ Dillashaw v Vaughan Lee,bantamweight,submission,1,153,3 Rnd (5-5-5),Jason McCoy,Rear Naked Choke,2,33,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",TJ Dillashaw,TJ Dillashaw,Vaughan Lee,male,2012-07
13947,1509,Chris Cariaso v Josh Ferguson,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason McCoy,Decision,5,0,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",Chris Cariaso,Chris Cariaso,Josh Ferguson,male,2012-07
13950,1509,Raphael Assuncao v Issei Tamura,bantamweight,kotko,2,25,3 Rnd (5-5-5),Jason McCoy,Punch to Head At Distance,0,25,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",Raphael Assuncao,Raphael Assuncao,Issei Tamura,male,2012-07
14174,1530,Urijah Faber v Brian Bowles,bantamweight,submission,2,87,3 Rnd (5-5-5),Jason McCoy,Guillotine Choke From Mount,1,27,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",Urijah Faber,Urijah Faber,Brian Bowles,male,2011-11
14177,1530,Ryan Bader v Jason Brilz,heavyweight,kotko,1,77,3 Rnd (5-5-5),Jason McCoy,Punch to Head At Distance,1,17,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",Ryan Bader,Ryan Bader,Jason Brilz,male,2011-11
14180,1530,Gleison Tibau v Rafael Dos Anjos,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Jason McCoy,Decision - Split,5,0,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",Gleison Tibau,Gleison Tibau,Rafael Dos Anjos,male,2011-11
14183,1530,Danny Castillo v Shamar Bailey,lightweight,kotko,1,292,3 Rnd (5-5-5),Jason McCoy,Punches to Head On Ground,4,52,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",Danny Castillo,Danny Castillo,Shamar Bailey,male,2011-11
9534,1131,Amanda Lemos v Angela Hill,strawweight,decisionsplit,3,300,3 Rnd (5-5-5),Jason Herzog,Decision - Split,5,0,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Amanda Lemos,Amanda Lemos,Angela Hill,female,2021-12
9536,1131,Diego Ferreira v Mateusz Gamrot,lightweight,kotko,2,206,3 Rnd (5-5-5),Jason Herzog,Knee to Body On Ground,3,26,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Mateusz Gamrot,Diego Ferreira,Mateusz Gamrot,male,2021-12
9542,1131,Raquel Pennington v Macy Chiasson,featherweight,submission,2,187,3 Rnd (5-5-5),Jason Herzog,Guillotine Choke In Clinch,3,7,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,"Las Vegas, Nevada, USA",Raquel Pennington,Raquel Pennington,Macy Chiasson,female,2021-12
9549,1132,Raulian Paiva v Sean O&#039;Malley,bantamweight,kotko,1,282,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,4,42,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",Sean O&#039;Malley,Raulian Paiva,Sean O&#039;Malley,male,2021-12
9556,1132,Ryan Hall v Darrick Minner,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason Herzog,Decision,5,0,UFC 269: Oliveira vs. Poirier,2021-12-11,"Las Vegas, Nevada, USA",Ryan Hall,Ryan Hall,Darrick Minner,male,2021-12
9572,1134,Ketlen Vieira v Miesha Tate,bantamweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Jason Herzog,Decision,5,0,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",Ketlen Vieira,Ketlen Vieira,Miesha Tate,female,2021-11
9574,1134,Joanne Wood v Taila Santos,flyweight,submission,1,289,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,4,49,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",Taila Santos,Joanne Wood,Taila Santos,female,2021-11
9578,1134,Rafa Garcia v Natan Levy,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason Herzog,Decision,5,0,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",Rafa Garcia,Rafa Garcia,Natan Levy,male,2021-11
9580,1134,Cody Durden v Aoriqileng,flyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason Herzog,Decision,5,0,UFC Fight Night: Vieira vs. Tate,2021-11-20,"Las Vegas, Nevada, USA",Cody Durden,Cody Durden,Aoriqileng,male,2021-11
9609,1137,Petr Yan v Cory Sandhagen,bantamweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Jason Herzog,Decision,5,0,UFC 267: Blachowicz vs. Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Petr Yan,Petr Yan,Cory Sandhagen,male,2021-10
9612,1137,Li Jingliang v Khamzat Chimaev,welterweight,submission,1,196,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,3,16,UFC 267: Blachowicz vs. Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Khamzat Chimaev,Li Jingliang,Khamzat Chimaev,male,2021-10
9616,1137,Albert Duraev v Roman Kopylov,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Jason Herzog,Decision,5,0,UFC 267: Blachowicz vs. Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Albert Duraev,Albert Duraev,Roman Kopylov,male,2021-10
